time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel,label
425.17606890000025,51,50,9530,7717,6654,2751,4786,4544,1644,3263,0,0,-1
426.18224569999984,54,56,7150,1734,3789,5379,5235,7544,2371,1900,0,0,-1
427.1834998000004,57,61,14205,7747,12561,3880,6752,4850,3282,1571,0,0,-1
428.18636400000014,69,69,9005,8819,6335,3899,4200,4085,2808,2299,0,0,-1
429.1984345000001,67,74,14097,8949,8109,10934,8657,6067,4318,4073,0,0,-1
430.2077702000006,64,67,9831,5169,5292,1688,8848,5510,2740,3924,0,0,-1
431.2090353000003,64,63,12868,13469,4840,4624,637,5616,1822,2736,0,0,-1
434.2231821000005,70,53,4837,18781,538,5627,8778,10557,6629,4921,0,0,-1
435.2384312000004,74,53,13997,7799,11263,4834,4971,5930,4995,3820,0,0,-1
436.24669919999997,77,54,8391,2975,5561,1547,5065,6579,3544,4537,0,0,-1
437.2523063999997,77,51,10925,20934,4982,4792,2098,7353,3209,1027,0,0,-1
438.26484600000003,66,57,14677,49569,11316,14403,6276,10281,3083,3304,0,0,-1
440.2704917000001,48,50,239991,74147,20805,7655,6057,3106,1620,440,0,0,-1
441.28381700000045,48,50,1854083,220532,11832,34973,27773,12599,4349,632,0,25,-1
442.28561510000054,29,48,33645,2298,685,400,216,257,285,149,0,0,-1
443.29674090000026,29,48,167407,29058,5117,16312,3275,2531,1243,1326,0,25,-1
444.3028152000006,29,48,1664905,57740,9796,8651,3845,3768,3882,1583,0,25,-1
447.32140960000015,29,48,1014603,319028,81634,38923,49959,23096,15492,20860,0,25,-1
448.32848340000055,30,54,11367,4914,6706,3743,3899,5526,3591,2067,0,0,-1
449.33253800000057,38,57,11995,8295,1323,8855,5560,6067,6884,2896,0,0,-1
450.3405603000001,60,61,14748,7896,5284,4859,4428,6177,4074,1754,0,0,-1
451.35635509999975,67,69,1648,9280,9826,7306,2075,5359,3735,3506,0,0,-1
452.3651518000006,63,60,197362,46118,11303,2011,4750,11007,2948,5110,0,0,-1
453.3773099,51,70,7995,6598,27924,39263,25512,5693,1646,3918,0,0,-1
454.3829323,43,69,727421,30338,6868,13192,4260,7177,5783,4370,0,0,-1
455.3974306,38,54,128359,70530,8130,9608,9738,10183,5546,5804,0,0,-1
456.3983169000003,34,64,32484,58167,30548,15103,10039,8630,3840,4087,0,0,-1
460.43661020000036,34,50,186444,73400,14217,16905,20038,8171,6079,5581,0,0,-1
462.44661410000026,37,50,145096,16481,6913,5053,2632,3548,4184,3082,0,0,-1
463.4548160000004,50,48,29859,27412,3718,19238,42550,16226,15406,7853,0,0,-1
464.45840380000027,66,41,18960,32434,12849,3584,16555,33924,12874,5116,0,0,-1
465.4622238000002,77,44,31020,9189,2861,9075,8005,12179,15883,5413,0,0,-1
466.4718905999998,81,47,10219,7365,3852,10883,11309,5100,5661,5315,0,0,-1
467.4776745999998,88,47,21775,5491,1591,4982,12265,7075,12091,3345,0,0,-1
468.48401879999983,70,47,368425,63089,9536,8133,12842,10210,7277,2961,0,0,-1
471.5070912000001,64,43,6870,20925,1174,7081,6177,7345,2846,799,0,0,-1
472.51593740000044,69,38,24580,16039,2925,11626,10920,12685,4709,4897,0,0,-1
473.5260798999998,66,44,41022,6678,5896,5044,5640,7057,9481,6256,0,0,-1
474.52917160000015,67,60,23571,8339,9526,6948,4479,3888,1876,5162,0,0,-1
475.53557210000054,61,70,5618,32688,13951,31457,4092,8414,1478,3489,0,0,-1
476.5453475000004,66,74,13284,6933,634,9602,2322,12807,1850,2667,0,0,-1
477.55246929999976,61,70,5914,9429,2230,6892,5036,4502,2482,2337,0,0,-1
478.5649688000003,60,61,469788,30492,5967,6647,6128,5621,2887,1647,0,0,-1
479.56674160000057,70,48,5096,9475,650,4499,4836,6467,1736,4522,0,0,-1
480.57323220000035,74,43,2454,4769,412,4222,4512,7696,3812,7156,0,0,-1
483.59487609999996,63,43,1433278,36276,15336,1859,2705,3962,1735,7003,0,0,-1
484.5984833000002,50,40,105348,77773,10914,7393,3915,5152,8160,3999,0,0,-1
485.6041255,27,50,349535,65637,15213,51776,18999,10582,3933,10790,0,0,-1
486.6088967000005,35,43,508595,60673,2316,17052,15929,11875,14468,10717,0,0,-1
488.61875430000055,40,38,729000,143332,32834,11109,47623,72576,67013,19484,0,0,-1
489.62007410000024,67,29,126669,52585,2586,26785,11405,12072,26410,15028,0,0,-1
490.62869279999995,75,37,16467,19782,4476,11502,10115,9660,7946,6358,0,0,-1
491.63670040000034,69,44,7629,20387,8106,2478,2132,7532,5133,2470,0,0,-1
494.6533666000005,50,61,21833,32734,28774,28597,9670,7794,7873,2569,0,0,-1
495.6544647999999,43,60,9796,32733,5751,7487,7253,2928,2957,2261,0,0,-1
497.6714823000002,29,51,71450,19013,3152,434,3678,1641,1222,817,0,0,-1
498.67990199999986,26,48,25434,34008,4461,7038,5374,6914,5156,2137,0,0,-1
499.69310140000016,29,37,13486,38446,14769,4424,9643,7362,1838,2732,0,0,-1
500.70057799999995,34,44,13445,20458,14118,6783,4707,4003,3767,5542,0,0,-1
501.70556149999993,41,53,16514,29715,9701,6304,5802,8905,4218,3298,0,0,-1
502.7144231000002,47,56,4464,18623,9750,3464,2993,7799,2100,2416,0,0,-1
503.7256847999997,44,61,1544585,48391,19496,18890,15130,9069,12331,10581,0,0,-1
504.73010479999994,43,61,207195,62677,40921,25468,20539,11114,4430,10660,0,0,-1
507.7533352999999,37,63,474621,66907,21292,28613,31590,10931,6963,17578,0,0,-1
508.75722399999995,27,74,7875,10767,4923,15986,5516,3150,3424,5701,0,0,-1
509.7647248000003,29,57,115003,36987,2655,3352,4040,4874,3163,2220,0,0,-1
511.7757502000004,30,53,635367,41104,22817,2253,11325,7624,3166,5711,0,0,-1
513.7928380000003,30,47,99383,115020,26591,2602,10884,13225,6899,12327,0,0,-1
514.7959276000001,26,30,294909,63481,10380,6839,3364,4398,5388,3739,0,0,-1
515.8071638000001,30,53,29999,7609,24673,19424,16725,9267,4490,5671,0,0,-1
516.8094019999999,38,50,450059,76164,17057,17490,24954,23877,11892,17915,0,0,-1
517.8191978000004,51,47,7475,16151,1978,2637,4882,9414,3583,3180,0,0,-1
518.8293313000004,69,43,4344,17943,2760,2805,3403,8907,8205,3142,0,0,-1
521.8568056000004,57,34,35737,37967,15195,9331,11614,3820,7017,3153,0,0,-1
522.8608771999998,57,47,14425,16673,10479,18619,5241,8429,6433,5104,0,0,-1
523.8663357000005,54,60,8862,3889,5707,8437,7673,5845,3951,4150,0,0,-1
524.8674173999998,48,64,39404,49857,8175,13697,11369,14385,6082,10324,0,0,-1
525.8763976999999,61,60,23813,22105,5358,6460,18788,8774,3960,4079,0,0,-1
526.8784775000004,53,60,11156,25165,27632,9783,3440,4837,8981,9437,0,0,-1
528.8955722000001,44,50,156536,17717,4823,1454,3659,2993,1313,1792,0,0,-1
529.9074012000001,48,53,6069,13694,1548,9295,9573,6836,4195,7306,0,0,-1
530.9123556000004,40,61,22491,55221,22438,24167,14066,8739,18413,8570,0,0,-1
531.9178055000002,44,47,390620,111878,13430,17840,11563,19024,8469,4807,0,0,-1
534.9444506,57,50,34441,14477,10915,2176,8089,13028,6139,5177,0,0,-1
535.9496275000001,78,56,3886,3916,1579,6858,6615,8437,4166,3790,0,0,-1
536.9564004000003,87,64,13229,6685,6673,3088,3386,6214,9752,5067,0,0,-1
537.9639954000004,69,44,2050798,148476,5073,2230,5643,11529,31804,12990,0,0,-1
538.9745730000004,60,26,554985,66550,4802,3474,1864,6895,6716,8475,0,0,-1
539.9794972,51,35,244097,11510,12149,41008,20129,17223,21793,13024,0,0,-1
540.9894791000006,50,27,46385,42227,5883,16112,8387,19275,7853,13783,0,0,-1
543.0046265000001,57,50,212810,62211,22605,40137,39147,27451,20694,12150,0,0,-1
545.0128968999998,54,66,794883,113776,49352,50188,7438,14020,13204,11996,0,0,-1
548.0422422000001,57,63,68578,7090,6848,11474,7379,8376,5990,6230,0,0,-1
550.0558841000002,44,64,99782,48838,13313,5487,5576,5515,10089,3881,0,0,-1
553.0880782000004,37,57,223171,45095,12350,4613,16286,5591,4403,2723,0,0,-1
554.1025755999999,61,51,11535,4419,3100,5805,7633,12885,6940,4208,0,0,-1
555.1121291999998,60,51,2282,17042,10385,19384,11685,13847,12221,6515,0,0,-1
557.1284181999999,69,44,98216,77460,4742,16903,17215,21395,8821,4592,0,0,-1
558.1340614999999,64,66,12866,5118,9828,8122,4134,7270,4239,10082,0,0,-1
559.1394225000004,63,61,9870,8885,8224,3966,12426,5678,11100,5765,0,0,-1
560.1491630999999,69,64,6171,31661,4484,7811,7129,16821,9812,5136,0,0,-1
563.1622996000006,78,53,8154,17362,1718,4642,2416,6811,5586,4934,0,0,-1
565.1771250000002,56,40,199549,170021,30308,18865,16693,6880,7724,8085,0,0,-1
566.1844736000003,57,40,130353,31726,5224,31815,49630,25308,12554,5504,0,0,-1
567.1979095000006,51,54,13197,14964,12083,42407,12230,13851,4672,5762,0,0,-1
568.2063222000006,29,63,1041174,16637,10492,1199,2651,788,575,673,0,0,-1
569.2180359000004,50,60,39994,23649,3400,11797,35966,10742,6395,3033,0,0,-1
570.2228304,38,69,67846,20666,10726,37842,17773,7726,9062,9453,0,0,-1
571.2253261000005,47,57,11384,11486,2198,7440,4791,8685,5709,5846,0,0,-1
572.2356117999998,67,63,6674,8587,15330,4167,5215,7809,6834,3624,0,0,-1
573.2366221000002,57,69,90218,38980,9622,14891,5781,6314,3253,3659,0,0,-1
577.2585521999999,54,66,593514,63713,25577,36974,19569,9908,3361,4226,0,0,-1
578.2602011999998,56,63,4647,7378,2825,2067,5076,6642,5879,1766,0,0,-1
580.2766490000004,43,37,1383154,360163,10901,14154,42486,24875,11093,6478,0,0,-1
581.2854555999993,51,40,16021,14045,14521,8520,9653,10914,7533,6395,0,0,-1
582.2915337999993,67,35,5278,18949,15249,2175,7482,15041,3900,11235,0,0,-1
583.2992820000009,67,44,7995,3347,2364,10466,7827,8334,7468,4161,0,0,-1
584.3109190999994,77,57,40787,44066,2429,17308,15434,10432,6873,9027,0,0,-1
585.3170947999997,67,63,11210,21377,35858,12405,13917,8138,5807,6610,0,0,-1
586.3324304999996,61,75,6502,8633,20474,26538,15920,10356,3330,7986,0,0,-1
587.3428639000003,63,77,3887,5452,6304,16318,2745,18744,5197,3414,0,0,-1
590.3631721000011,75,70,5986,9760,855,3124,8925,7447,4509,5107,0,0,-1
591.3764577000011,81,66,5991,9066,5934,6394,6626,5363,10433,3153,0,0,-1
592.3778456000009,87,61,4872,10796,7132,19959,8740,11458,3689,3126,0,0,-1
593.3830189999999,83,54,15365,13941,6011,4362,2070,13186,4508,3298,0,0,-1
594.3959487000002,70,67,20706,21079,22719,2471,4790,7334,5261,2402,0,0,-1
595.3972641000009,70,64,7892,12958,2524,6856,5695,4956,4921,4124,0,0,-1
596.3986608999994,70,53,15582,28628,3301,8586,6271,12062,6487,7595,0,0,-1
597.4000213999998,60,56,33842,16608,5621,12580,9063,5192,7043,3510,0,0,-1
598.4057163000007,69,51,61346,2353,1314,2678,4959,2930,1058,653,0,0,-1
599.4135139,77,50,6819,11824,811,7025,1425,8612,5926,1622,0,0,-1
602.4345829999993,74,50,23246,16636,5061,3244,10797,5395,3600,4629,0,0,-1
603.4375921000001,87,44,10159,6799,3046,2754,6763,8058,10577,2041,0,0,-1
604.4527578999996,80,44,7965,9493,3765,3813,2814,4583,5608,2072,0,0,-1
605.4620526000008,77,40,18381,19464,4672,4593,14567,8611,3487,6468,0,0,-1
606.4683873999993,83,48,10258,5218,3003,11083,10676,8132,5101,2201,0,0,-1
607.4727943000007,81,47,22705,10380,2192,3463,5989,9028,2858,2533,0,0,-1
608.4842619000001,90,35,10362,12867,1154,1782,4797,10148,3282,3504,0,0,-1
609.4957944999996,88,41,22716,11601,6861,5195,4346,6554,4912,2267,0,0,-1
610.4996908000003,88,43,13886,16648,2078,8376,5035,11569,14553,5601,0,0,-1
613.5173839999998,90,56,14937,8646,7392,3847,3310,12434,3355,1674,0,0,-1
614.5311969999993,94,51,10816,8868,6819,462,7398,8318,4219,2900,0,0,-1
616.5380888000009,80,35,62911,88817,2353,6800,7416,11005,7028,2344,0,0,-1
617.5443535000004,64,30,55697,41847,6291,6294,9042,5286,3160,2253,0,0,-1
618.5540707999999,51,17,494435,39863,2043,3946,8311,7661,2526,5234,0,0,-1
619.5578747000009,43,30,3169,5589,10252,5059,2838,4558,5164,3195,0,0,-1
620.5639289000001,57,43,15700,8988,1533,10057,11781,12477,2893,1683,0,0,-1
621.5746368999999,70,43,12958,15827,4737,1872,3614,8684,4504,1782,0,0,-1
