time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel,label
19.537175999999818,43,34,1148052,207356,64226,40713,23182,25415,25588,20504,0,0,1
20.53813329999957,70,64,6694,5239,22029,6403,18003,15972,21858,6797,0,0,1
21.53960300000017,69,51,89460,118935,12888,15855,16213,18519,10426,7288,0,0,1
22.548837999999705,69,30,11258,21068,4196,2870,19255,19662,10856,13330,0,0,1
23.551875299999665,81,16,873187,164662,22634,15084,19763,34916,32531,40531,0,0,1
24.553857799999605,74,7,278288,7089,1976,9239,12569,7638,3088,11255,0,0,1
25.56168119999984,57,69,9653,1857,1456,13469,10076,3494,9703,3324,0,0,1
26.56882029999997,75,93,90144,9076,7045,21188,21308,18384,11676,6127,0,0,1
27.57536710000022,70,97,12950,14909,14116,2445,9326,10792,8602,7237,0,0,1
28.590387600000213,88,56,548197,36403,13115,14305,21244,19225,11093,6096,0,0,1
29.59948600000007,84,61,7395,6924,10219,8360,10709,8715,8446,15184,0,0,1
31.62747599999966,63,47,1807903,1497518,178092,281904,343034,190918,120584,83342,0,0,1
33.641724899999645,34,81,351162,8089,6017,7522,916,1723,920,347,0,0,1
34.65462750000006,48,74,8410,20928,7001,7802,8880,27454,11429,8122,0,0,1
35.664674900000136,56,57,46201,15673,11049,8904,8568,21931,19945,11130,0,0,1
36.67344140000023,67,70,326241,50000,37182,7039,11651,15968,10071,4090,0,0,1
37.67714009999963,81,56,15138,10584,19198,1216,17918,6019,14774,7427,0,0,1
39.69445900000028,70,51,225751,85509,25352,7994,29166,53147,37635,13454,0,0,1
40.709044500000346,78,57,4458,12527,8052,11855,8149,11309,6574,13036,0,0,1
41.71521570000005,96,50,22218,10137,1660,6750,6188,9760,5871,4315,0,0,1
42.722624,74,54,73892,68537,15594,7198,9151,10732,12691,7385,0,0,1
43.72350490000008,77,57,6781,4791,6532,6006,4639,8729,11956,2350,0,0,1
44.73192259999996,69,57,16856,27224,20628,9295,10310,12933,7152,6633,0,0,1
45.746486,53,63,68723,55391,8408,28088,5455,17412,6551,4034,0,0,1
46.75609879999956,75,74,16955,10654,7093,1273,1753,7978,7884,4422,0,0,1
47.762131,64,63,487806,23084,8008,6640,2954,10655,14051,18696,0,0,1
48.76444040000024,56,60,86943,5826,1962,1946,1591,1449,1233,1105,0,0,1
49.76801100000012,54,70,13470,14412,18649,4389,3840,6695,14670,7486,0,0,1
50.78015820000019,41,78,17478,10858,15770,10412,17893,7604,17645,7334,0,0,1
51.78566760000013,34,56,802536,78552,2877,7610,6287,13895,10759,8751,0,0,1
52.78724919999968,35,50,210746,121119,20263,28303,11723,26764,27496,13849,0,0,1
53.7984862,40,17,1865851,95935,6979,13371,16731,28504,34472,15435,0,0,1
55.81474019999951,21,4,491870,49517,8987,6524,2803,4318,558,892,0,0,1
56.81719229999999,27,40,9150,18594,21051,15602,11865,12622,15350,21017,0,0,1
57.81905159999951,11,43,31775,58416,7189,19047,8558,4452,8066,12158,0,0,1
58.82680749999963,30,50,22045,12779,2696,3905,3681,16255,9020,8190,0,0,1
59.832243599999856,56,50,38671,33184,5082,19231,22491,20385,13997,10456,0,0,1
60.84167890000026,69,48,8413,5373,3256,17009,6695,13817,8266,5177,0,0,1
61.84934379999959,91,54,71394,23617,13436,7342,10271,9628,7265,4273,0,0,1
62.854763999999705,57,74,44087,70818,32180,21682,12567,12561,30117,10812,0,0,1
63.86941320000005,24,51,709716,415667,30165,71686,42109,30591,27535,23428,0,0,1
64.87409099999968,24,53,919864,32759,20813,12030,13491,15724,32274,34119,0,0,1
65.88526009999987,21,47,136015,12765,163,3954,4508,4381,10528,6917,0,0,1
66.89302450000014,54,27,457201,18503,10745,4844,7687,52586,12214,8997,0,0,1
67.9015431,90,43,23063,6067,13432,5111,7540,25053,11629,16108,0,0,1
68.90972739999961,96,41,4609,18506,9794,13481,11704,22507,9896,3833,0,0,1
69.92031190000034,91,38,26450,66425,3492,11686,5202,16615,10143,15227,0,0,1
72.94374470000002,63,56,117485,13655,10899,6463,11603,4853,7402,5724,0,0,1
73.95200289999957,43,61,21931,20634,20278,6331,2321,10037,11733,3009,0,0,1
74.9630934,24,66,31844,23200,6294,8659,11970,7121,4306,5955,0,0,1
75.96516770000017,35,64,15201,16734,7919,10658,4271,12143,6515,4267,0,0,1
76.97564349999993,38,56,56299,11489,5826,9813,20438,7858,12980,7640,0,0,1
78.99370029999955,34,61,447893,78296,29774,7306,6015,12094,8626,6584,0,0,1
80.00393509999958,24,57,292634,48784,15105,3902,11490,6281,6214,3600,0,0,1
81.00737670000035,14,54,404365,119617,20981,46349,7849,27675,29204,38925,0,0,1
82.00846749999982,14,41,74765,30398,5648,4397,9264,12923,6926,12582,0,0,1
85.0157267,60,54,14066,2576,9984,18412,4153,20293,13530,9496,0,0,1
86.02403239999967,57,51,59246,90866,33369,21149,37020,19129,12594,9665,0,0,1
89.05257340000026,51,57,23209,20881,5855,4197,4687,6492,4908,3849,0,0,1
90.06107950000023,48,77,10873,8867,1540,15623,7258,8488,16585,8900,0,0,1
92.07383349999964,30,43,111859,24146,3108,2166,4078,4956,1876,721,0,0,1
93.08077119999962,40,50,11454,34609,17614,23090,19065,19390,22671,13063,0,0,1
95.09083180000016,24,56,170862,47192,16390,6988,5374,4148,3740,2664,0,0,1
96.10152649999964,13,44,47835,53834,10662,22315,38717,10420,10897,6440,0,0,1
101.1351982999995,13,63,733553,34542,7939,9326,4051,2047,1553,1394,0,26,1
102.1384922999996,4,40,659372,64791,3585,9687,15804,9824,11653,9744,0,0,1
106.17102030000024,11,29,988904,1501090,368993,24258,93315,202970,82387,77290,0,0,1
107.17267830000036,10,38,391086,30543,22221,7137,13088,6509,3617,2835,0,0,1
109.19830600000024,3,23,196027,139521,15553,17352,38818,17931,10255,5883,0,0,1
111.21405640000012,3,61,110371,9599,13938,15844,7497,5192,3332,1494,0,0,1
112.22128609999982,4,67,63389,71643,8863,24694,8286,11631,15676,3887,0,0,1
113.2320536999996,14,69,3931,19642,14396,13279,4959,10339,9330,2086,0,0,1
114.24364090000016,34,67,6393,17597,4479,2242,12243,10571,8254,3961,0,0,1
116.25380680000036,37,30,80937,61353,9282,2761,7361,13207,9432,9445,0,0,1
119.27489839999998,43,41,11231,29916,26328,25320,19000,14981,13892,5337,0,0,1
120.2765446000003,24,10,97908,33195,1484,2269,2749,1566,3611,1633,0,0,1
122.29332629999952,1,21,144971,47778,9838,7781,5068,3585,1478,2009,0,0,1
123.3023702999999,17,16,62381,35742,2661,3580,14814,26339,11405,10178,0,0,1
124.3091131000001,30,7,21793,8829,2643,5344,7730,7823,13743,6724,0,0,1
125.31305160000012,38,37,63311,48186,11778,32139,13268,6728,14336,7263,0,0,1
128.3289681999995,35,41,1285402,376175,130370,20274,32890,11393,2622,7302,0,0,1
130.34138079999957,23,69,231526,30201,20636,10421,13587,9787,6189,5283,0,0,1
131.34437009999965,3,56,2166897,392637,30464,38099,54484,26187,16655,6307,0,0,1
133.36101849999977,3,56,221338,35564,1809,3515,2928,3208,771,438,0,51,1
136.37870120000025,1,53,189360,22691,5127,6617,1803,1387,1529,488,0,0,1
137.37989659999948,23,51,78838,36205,12647,12877,31521,12184,2980,2997,0,0,1
138.38654399999996,23,51,846424,156562,31570,15377,7219,39264,26265,1462,0,25,1
139.38808530000006,11,54,90717,10093,5740,3241,801,964,707,845,0,0,1
140.39396599999964,16,60,384996,180153,24143,19120,14500,19229,15433,9299,0,0,1
141.40462070000012,23,61,1124649,299255,95262,91283,20049,30018,14838,11626,0,0,1
142.41989579999972,24,77,36170,5910,5945,3410,2363,3456,3593,1269,0,0,1
143.43590940000013,29,48,1392795,103532,6333,8986,3474,9640,2048,1873,0,0,1
145.45367400000032,21,53,595460,210533,56405,9128,14558,12277,10728,8925,0,0,1
147.46682169999983,38,24,86063,19087,976,977,1198,6699,2128,10428,0,0,1
150.4788198999995,53,3,62923,6943,10161,3506,45037,21106,23391,30795,0,0,1
151.48462850000033,70,24,20228,14078,2471,17369,5016,17690,11521,18414,0,0,1
152.4954483000001,83,24,8668,49320,7473,8302,6858,8665,19196,8070,0,0,1
153.49806199999966,80,50,17310,26353,13916,5948,3771,11539,9501,6805,0,0,1
154.50676790000034,56,56,268941,246979,76392,20061,22642,31559,17393,8740,0,0,1
156.51044920000004,40,50,346766,87159,7375,34399,21037,13295,10245,13930,0,0,1
157.51421440000013,40,60,608742,271387,160523,74153,101774,65552,34572,21855,0,0,1
158.51772549999987,43,43,267172,16329,3814,1714,14181,6766,5996,1028,0,0,1
159.5236563999997,61,40,39248,17045,4249,6935,13772,15909,24221,9013,0,0,1
160.53604340000038,66,51,16641,39923,34443,23637,24934,14365,12530,3151,0,0,1
163.56234179999956,80,41,91017,32982,12818,9808,25695,27796,9585,20725,0,0,1
164.56327770000007,75,56,18852,15962,2768,6723,5638,4857,13451,7780,0,0,1
165.57299369999964,69,69,10643,7246,5521,13054,14194,9447,14816,10054,0,0,1
166.57848490000015,70,61,24496,21479,4955,11514,10252,6957,5960,4770,0,0,1
167.5871846,56,69,26826,37865,29225,8780,30825,9360,7732,9615,0,0,1
168.58891959999983,63,78,8091,11203,9947,8319,5843,10439,4535,6709,0,0,1
169.59660129999975,53,48,560801,86897,1644,5079,10394,12740,9647,4236,0,0,1
170.60153019999962,57,61,7904,8243,10588,14811,4643,10938,11892,12375,0,0,1
171.61292520000006,75,53,10402,9239,2558,3785,5650,11086,10750,8236,0,0,1
172.6156751999997,70,47,14449,15566,7286,7994,13128,8425,4172,6749,0,0,1
176.65872500000023,56,60,576882,240717,49678,6459,47191,8406,15623,5088,0,0,1
177.67266699999982,53,48,123453,11091,6380,2653,4546,3939,1691,3500,0,0,1
178.68242399999963,37,51,13494,43172,895,24044,22195,9744,13916,15060,0,0,1
179.69200639999963,38,64,30287,14393,29328,7482,4255,16266,6829,14845,0,0,1
180.70138339999997,64,77,28350,15693,3746,23229,25439,17718,9324,8963,0,0,1
181.7033461000001,77,69,17010,11507,3508,6494,8898,13806,4719,3142,0,0,1
182.71676990000012,75,81,41847,19823,15088,7525,3882,4994,6980,2747,0,0,1
183.7228674999997,67,70,15495,20457,12186,9095,18128,6690,5938,4733,0,0,1
184.7307767000002,69,69,17550,13329,13267,8966,20214,17377,6499,4770,0,0,1
185.74201100000028,69,69,763320,6237,1461,2519,1835,526,238,101,0,25,1
188.76722739999968,69,69,355210,14854,9122,4424,3748,3937,1796,549,0,25,1
189.77337679999985,69,69,1246234,130463,64127,13042,5854,3586,3848,4006,0,25,1
190.77922769999984,60,66,22805,2650,748,405,2422,885,928,226,0,0,1
191.78030020000008,63,54,1766123,99008,31900,16172,12493,20725,21061,8431,0,0,1
192.7861071999996,57,53,602914,79264,36448,4027,9382,13759,20869,17693,0,0,1
193.7995437999998,53,43,40347,68354,13165,11256,12670,26597,27542,12065,0,0,1
194.80511120000028,51,30,100252,51206,3214,3539,10813,13243,20278,14453,0,0,1
195.81183150000012,48,23,569927,96904,15097,4274,10169,11321,16395,20125,0,0,1
196.8215977,53,30,14194,27318,18710,14106,11100,11698,23739,10961,0,0,1
197.82495850000032,61,44,22936,7194,19006,8966,17398,20807,14819,5592,0,0,1
200.84880259999957,66,66,34153,11167,6780,8508,12531,9991,4502,9174,0,0,1
201.85164489999988,88,69,23686,6965,2595,4054,9928,11600,6570,8932,0,0,1
202.85717599999955,96,54,46287,9140,2477,1400,1719,5591,3556,2431,0,0,1
203.8615953999997,81,56,8780,20662,13787,8699,5676,6260,23094,5228,0,0,1
206.88593459999996,51,38,541658,186157,2656,14226,10703,11834,9692,7787,0,0,1
207.89048509999972,47,56,120401,11734,22773,23183,25565,15326,29100,12679,0,0,1
208.89891249999985,51,60,14321,25882,25416,23895,12523,18957,8160,10834,0,0,1
209.90537099999983,54,63,38541,20224,5952,8333,6579,12762,2806,9255,0,0,1
210.9117428999998,78,78,353062,24027,6306,11726,20375,25734,6813,8013,0,0,1
213.92370289999965,80,69,207951,15861,11002,3431,2289,9240,2324,3530,0,0,1
214.93661950000023,77,51,14519,29555,3638,4190,6749,6330,5622,6403,0,0,1
215.93876350000028,66,60,15261,36281,25754,14434,9433,9508,2337,2551,0,0,1
216.94895499999984,57,66,10772,16808,3525,9209,6113,8520,3256,3254,0,0,1
217.95121349999957,57,63,5353,7303,3023,4056,3309,4234,4960,5534,0,0,1
218.95938769999972,57,88,38450,13065,16074,18819,6748,7989,8398,8344,0,0,1
219.97029159999963,70,84,11530,4719,7301,3843,8753,7345,5610,2737,0,0,1
221.99235580000004,64,81,532543,72802,27840,8892,30116,15537,7690,14704,0,0,1
223.0062707999996,47,66,293946,103185,15364,3243,6095,6066,5364,5165,0,0,1
224.0105265000002,40,38,300101,163036,22271,6194,5859,17948,20960,17128,0,0,1
227.02101870000024,40,37,17672,13102,3133,9361,3724,10448,13261,14343,0,0,1
228.02886020000005,34,17,529626,101473,3441,5030,5614,8278,28104,49130,0,0,1
229.0344701000004,48,26,11827,79684,25264,16193,19391,26006,17616,39078,0,0,1
230.04067779999968,50,17,93149,127845,10527,1523,7953,15635,15697,17660,0,0,1
231.0419748000004,61,10,7835,10001,5052,4228,3812,24588,14898,23427,0,0,1
232.04642090000016,70,20,19553,37350,6054,3713,14235,10950,28997,13685,0,0,1
233.06011149999995,81,16,16493,27401,11502,3762,6100,21989,23331,19598,0,0,1
234.0638055999998,91,43,679694,19911,21302,18578,28906,18529,29711,28197,0,0,1
236.0852359999999,91,43,1310916,70865,22034,19581,4871,3680,2327,1513,0,25,1
237.08652319999965,91,43,3373345,101476,67892,40321,32518,35402,12785,6508,0,25,1
240.1071092000002,91,43,922291,152567,34185,55864,23260,47814,10673,29810,0,25,1
241.1105692000001,63,30,72576,48482,3892,1509,1195,4335,7757,4341,0,0,1
242.11574519999976,63,30,2016785,27851,29900,24015,12161,8577,5931,1954,0,51,1
243.1292888999997,67,35,142740,53629,6343,10137,8222,27225,9721,10134,0,0,1
244.13696170000003,69,47,10066,13782,22512,1630,2926,23162,5065,4376,0,0,1
245.14107069999957,66,38,18194,30538,9997,7867,15215,9653,5794,15197,0,0,1
246.15144119999968,84,61,14709,11252,14435,7485,14064,17133,26534,10839,0,0,1
247.1537834000001,83,57,139694,42125,6293,6973,15760,18689,15968,11015,0,0,1
248.1585672000001,77,61,10687,16125,6240,19385,2348,14161,16212,5798,0,0,1
249.1599980000001,83,64,11608,13726,3351,11026,9362,10645,14559,7561,0,0,1
252.17949039999985,88,63,8397,10218,3116,17147,5312,26822,8742,6030,0,0,1
253.18811279999957,87,74,554425,43858,6045,21480,25764,20324,10415,5748,0,0,1
254.1914029999998,87,57,13319,18907,1210,9177,10911,9968,7900,4161,0,0,1
255.20215569999985,80,51,65350,72427,19100,6718,14529,19115,21131,6705,0,0,1
256.2128319000003,66,43,6260,51812,9991,9330,8971,16149,18285,5196,0,0,1
257.2149386000001,70,51,13331,15936,14018,12153,14519,17308,16391,4125,0,0,1
258.2211114000001,69,57,13815,17607,12576,5808,11964,11097,27348,7328,0,0,1
259.229077,87,54,20651,7241,2201,7951,21015,19123,12946,9313,0,0,1
260.2308528000003,97,44,21212,20297,4056,1830,13213,17936,13258,15177,0,0,1
261.2314647000003,100,40,4255,10528,11455,1876,11445,13991,9625,6990,0,0,1
264.2533985,100,47,17641,3155,7814,11688,4434,17547,6685,8961,0,0,1
265.2615198000003,100,66,22285,4570,10864,4006,5067,7607,15824,7975,0,0,1
266.2764594999999,87,93,21078,28445,13597,25678,8354,11367,13716,3339,0,0,1
267.2819260999995,77,90,3550,20255,6120,3181,1628,6991,4680,4554,0,0,1
268.2934656999996,60,88,8801,7488,1741,6521,2600,2536,3707,2256,0,0,1
269.30508550000013,54,87,14913,17748,15430,15574,18130,11246,6107,1375,0,0,1
270.3139000000001,50,67,62939,68240,8659,9352,6466,8391,9127,8972,0,0,1
271.32676340000035,56,61,26441,29068,5832,8191,14664,19578,18689,8187,0,0,1
272.3310224999996,60,66,221824,73131,71332,88119,31401,44367,12636,28877,0,0,1
274.34531659999993,53,53,391467,51438,15916,7446,21190,9298,4087,4320,0,0,1
277.36499769999955,48,60,36910,131488,35189,15488,9666,12683,20764,10685,0,0,1
278.37336700000014,40,77,36544,24843,22258,9109,10395,10521,10543,7847,0,0,1
279.3820082000002,38,66,79280,66803,22647,28412,17050,17611,7171,4203,0,0,1
280.38764999999967,29,81,687597,6400,3641,5513,3318,885,765,476,0,0,1
281.3893705999999,37,80,92182,69982,16188,8976,9595,13896,12298,6248,0,0,1
282.39722319999964,29,67,105445,20157,5162,2667,4796,2783,3318,455,0,0,1
283.4044498000003,30,56,70702,49298,9030,3897,3217,10506,9121,6894,0,0,1
284.4074969000003,35,34,151157,23525,3118,784,2769,2172,3203,5991,0,0,1
285.41136069999993,47,35,8538,17119,5520,6883,9973,13431,11378,4203,0,0,1
286.4219565000003,56,38,487596,34794,18729,3256,7971,13768,16751,6134,0,0,1
289.43026310000005,61,43,652414,21933,3494,6831,2275,9093,1511,549,0,0,1
291.4367946000002,61,63,19645,24684,15750,4298,8034,12933,12136,3681,0,0,1
292.447674,61,70,5499,12669,9027,10250,5811,7687,5382,7550,0,0,1
293.46197980000034,64,61,7909,22592,4945,1268,8953,11856,7150,10227,0,0,1
294.4724381999995,84,51,34542,20649,515,19611,42279,33523,22705,16801,0,0,1
295.4766827000003,77,63,77376,6014,7742,2337,1652,2284,4459,1479,0,0,1
297.4851945999999,50,44,454823,126111,4938,15074,16734,13509,20768,7381,0,0,1
298.4952800000001,40,50,29847,13864,2267,7110,8913,7842,7876,4749,0,0,1
301.5175529999997,48,50,13331,11768,3127,30447,12777,14335,23592,15283,0,0,1
302.5310641999995,75,44,12609,20275,1990,7589,11008,26684,13127,10114,0,0,1
303.5393732000002,81,78,21681,7658,10328,23136,4449,8403,9920,15471,0,0,1
304.55167619999975,94,75,26118,4114,5080,3645,5677,20910,12862,14121,0,0,1
305.56695820000004,93,67,3414,16236,7325,15136,9140,9586,18389,7490,0,0,1
306.5730603000002,77,88,8215,18754,12832,16724,5337,8719,10559,5433,0,0,1
307.5846136,83,63,18513,10946,2192,3468,5323,7753,7419,6121,0,0,1
308.5889911000004,54,83,11952,21434,32235,28364,16004,6893,19200,13043,0,0,1
309.6022688000003,64,75,29589,22301,11054,12956,26307,32372,5290,10543,0,0,1
310.60822759999974,75,53,399258,46472,1134,13105,12585,29107,7967,12941,0,0,1
313.6297386999995,74,61,28032,10887,2794,9945,7814,9832,6897,6957,0,0,1
314.6339617000003,83,47,197896,74759,29726,34731,35973,31383,14631,24911,0,0,1
315.63843129999987,75,56,1278302,20908,9121,19529,10250,15127,19865,22884,0,0,1
316.63933970000016,61,63,1850293,176237,39993,15329,6363,26656,24268,6687,0,0,1
317.64693650000027,61,63,1427623,3024,1529,2498,703,2411,949,756,0,25,1
318.6561894999995,30,56,36984,30250,6749,2170,429,263,293,232,0,0,1
319.6659901000003,30,56,958867,11368,1894,3798,1982,2990,995,1386,0,25,1
320.66690610000023,30,56,601978,209173,37248,30615,10603,8752,11562,11056,0,25,1
321.6770512000003,41,63,12073,5320,7123,10113,6583,11528,5716,8668,0,0,1
324.7014473999998,41,50,7428,24541,766,7333,6774,6999,4332,12809,0,0,1
325.71085700000003,53,60,12175,11361,8438,13444,13932,10420,10021,3127,0,0,1
326.71534520000023,80,74,10047,6408,1901,10491,4590,4388,1693,1280,0,0,1
327.72044319999986,75,83,11710,5847,4046,23885,2061,8225,4454,3951,0,0,1
328.7332441999997,80,74,3625,22939,2149,1729,4825,11682,5124,5322,0,0,1
329.7393937999996,80,63,42365,34628,7497,4864,5109,13111,5545,3124,0,0,1
330.7462094000002,66,38,242944,185858,14215,9196,8739,8273,4186,5934,0,0,1
331.7500796000004,70,10,9174,6464,724,1438,2347,3902,7173,2088,0,0,1
332.76457909999954,67,21,344595,94382,24941,9669,12095,34565,27396,15189,0,0,1
333.77459199999976,69,29,1824,5313,5315,4108,9182,5607,5666,4101,0,0,1
336.8021229999995,87,50,28122,11818,3947,12094,6895,11910,7049,5563,0,0,1
337.80947019999985,88,57,14587,18955,4803,8981,3217,16043,10552,3560,0,0,1
338.81649930000003,81,81,91598,26811,42572,37702,13519,12091,15311,8899,0,0,1
339.8259944000001,75,81,12954,15736,5585,10199,8632,5810,9311,13980,0,0,1
340.83719420000034,70,83,14943,14991,11635,6116,7615,7413,3855,7936,0,0,1
341.8403037999997,77,87,15501,1887,3039,4531,4227,10032,6194,2402,0,0,1
342.8556558,80,63,18686,55607,13395,6939,15398,15018,6332,10719,0,0,1
343.8604403999998,78,64,12688,52187,31375,16716,8779,12295,6757,2846,0,0,1
344.86439150000024,83,53,5044,9794,2134,2609,4639,6337,3110,1631,0,0,1
345.8744914999997,74,53,6490,12089,9432,525,3326,6854,5482,2275,0,0,1
348.8873778999996,84,64,12028,7944,4746,9616,2528,16074,1823,4193,0,0,1
349.8946012999995,87,66,7060,9299,3533,12034,9495,4570,3009,2149,0,0,1
350.90945230000034,80,74,7400,15498,9837,5904,20782,5586,4238,7230,0,0,1
351.9148398999996,78,69,40115,23076,10255,5587,9645,10035,2667,7049,0,0,1
352.9194335000002,63,64,798132,43426,15048,7456,5068,7664,9175,4755,0,0,1
354.9284525000003,51,61,246989,40070,19175,4037,1674,2352,1920,4205,0,0,1
355.9374019999996,57,60,10596,9725,2829,5289,7191,6748,2490,4644,0,0,1
356.9445201999997,53,77,18552,8098,24626,9578,14374,5643,4483,2045,0,0,1
357.9536955000003,48,77,61251,83671,7986,32511,4928,8096,3762,3196,0,0,1
360.97553080000034,37,53,509880,453381,3038,10439,12311,10538,13036,3778,0,0,1
361.9819416,37,50,193014,5950,6482,4573,3481,2702,1664,1518,0,0,1
362.9875253999999,53,50,11473,22300,3670,11374,15909,18916,4152,5740,0,0,1
363.996999,50,38,556754,78257,4379,5595,7186,6662,3638,4987,0,0,1
365.0117387,61,64,28903,41515,9653,10388,6678,7292,5344,7373,0,0,1
366.0174127999999,67,60,40336,15913,10053,6454,5114,10064,15679,2371,0,0,1
367.0215079,56,63,9927,28913,4228,10217,3494,5069,1645,1115,0,0,1
368.0285855000002,63,81,4365,17597,12537,3846,1795,7281,2720,3842,0,0,1
369.0312488999998,69,84,14729,19583,9043,8116,4735,8928,1445,1820,0,0,1
372.0543096000001,66,75,60933,45556,13156,8251,2800,7071,5427,2017,0,0,1
373.05577749999975,61,63,378647,38991,1300,8305,5545,4745,8660,2742,0,0,1
375.0739861000002,44,41,484051,166587,3834,9360,13431,4241,4895,6883,0,0,1
377.0931987000004,29,41,900880,225016,31209,29095,35045,11959,26378,10928,0,0,1
378.1000795,40,38,38336,30100,3666,8277,5332,13663,3697,3341,0,0,1
379.1052946,44,47,41373,35961,7601,14705,4697,12314,8618,5826,0,0,1
380.1110016000002,66,56,43484,12408,1949,2971,4608,7979,5145,4974,0,0,1
381.1203752000001,75,56,159892,7867,700,1515,2092,1106,3031,1143,0,0,1
382.12476229999993,66,61,170328,25894,5773,16414,19751,5920,7251,3821,0,0,1
383.1328488999998,75,57,20326,10097,5203,2587,9498,10940,5147,5059,0,0,1
386.1630646000003,66,57,42130,42140,9849,1783,8090,7612,4156,4503,0,0,1
387.16774609999993,74,64,6719,16814,12540,2671,5814,8251,4386,1624,0,0,1
388.1783875000001,78,64,9976,16380,4237,6282,3103,7270,5165,2036,0,0,1
389.1892459999999,64,77,12597,13611,18891,2961,6271,3616,3682,2252,0,0,1
390.2037787999998,60,81,262992,103027,29565,7047,9471,8854,5873,4184,0,0,1
392.2136357999998,53,83,1859342,181146,108840,38666,94072,40859,27464,12381,0,0,1
397.2343265999998,48,81,220995,52845,14519,12094,3853,12857,5110,587,0,0,1
400.2671775999997,56,64,1042843,445840,79974,48889,65234,183746,115476,41549,0,0,1
402.2891866999999,64,57,412643,90785,9073,7816,17169,18326,7408,8748,0,0,1
403.2921392999997,64,54,92764,84515,26989,18176,30322,13720,28178,8726,0,0,1
406.31314269999984,53,48,2320075,463299,66548,40568,43311,26475,20945,9168,0,0,1
407.3147693000001,47,41,17754,107697,6226,8894,15835,14562,14904,5611,0,0,1
408.3235156999999,41,34,215090,29544,617,1766,2461,2613,656,1694,0,0,1
409.3274683,48,27,29892,13242,198,5748,8392,5041,5662,3354,0,0,1
410.3366398999997,67,40,8944,6953,2614,5595,614,7955,2672,1122,0,0,1
411.3508044,78,53,2112,8807,4224,8846,9556,10785,1890,3222,0,0,1
412.3635944999997,84,83,55711,10605,13907,31721,15128,11287,9757,4826,0,0,1
413.3750910999997,84,77,22728,48960,2141,6475,19206,15229,6619,7023,0,0,1
414.3833666999999,83,77,9104,6351,4066,5508,5026,6160,4803,2634,0,0,1
415.3864802999997,80,70,59646,15118,802,5631,3354,6739,7781,3182,0,0,1
418.40049869999984,84,63,6388,8276,5095,7787,3728,9316,2189,2970,0,0,1
419.4095215999996,83,88,10764,15804,22756,10004,7705,8045,4417,1942,0,0,1
421.4263856999996,75,93,77617,11412,17039,3233,4799,4999,4920,1541,0,0,1
422.43007080000007,78,96,31164,16568,6720,9914,16468,17870,7242,3330,0,0,1
423.4326361000003,78,96,8237,6355,4687,5816,3384,6997,4700,4397,0,0,1
424.44730439999967,75,100,32566,9730,9639,21466,2493,4735,2094,2853,0,0,1
425.4491195999999,56,80,271365,170854,9833,6889,18178,8728,3885,4762,0,0,1
426.4571175000001,47,67,205489,77422,15702,7244,19220,11425,13821,12470,0,0,1
427.4609756,54,51,103716,48668,21641,7424,13030,27478,13062,6447,0,0,1
430.4850623000002,75,61,446163,156251,85515,26813,74408,33741,48777,31222,0,0,1
431.4909465999999,78,69,143244,11480,2550,6160,3693,3568,6017,3908,0,0,1
432.5069132999997,70,66,2294952,96352,10499,23212,28248,21602,33398,18676,0,0,1
433.51629390000016,66,70,24201,9145,16556,11741,22904,13736,5953,6154,0,0,1
434.5172653,66,74,111357,5691,1176,3860,3773,1295,735,919,0,0,1
435.5214777000001,75,61,14376,28456,6327,1486,7930,17811,6848,4736,0,0,1
436.5294404999995,75,67,33254,42573,30792,7528,16746,11444,5987,12725,0,0,1
437.5327572999995,69,70,10578,12822,13122,9246,8710,6964,5142,7083,0,0,1
438.5372534999997,69,69,24406,79051,26246,7717,7684,14404,5288,1653,0,0,1
441.55460630000016,61,66,239119,334641,38608,12423,52033,60265,7481,7768,0,0,1
443.5626288000003,50,57,748794,109375,12503,14286,6810,4721,2776,1742,0,0,1
444.57221800000025,47,64,12665,6977,14472,12377,4842,4673,1909,2291,0,0,1
445.5734357000001,50,61,15405,18846,7283,1407,9031,6024,5642,3343,0,0,1
446.57454750000034,64,74,14531,3591,3470,4196,3685,11545,11500,4261,0,0,1
447.5850730000002,75,90,8512,12580,5442,13754,1705,4015,2298,5091,0,0,1
448.5972511999999,77,81,14852,29642,24629,4767,6201,9729,4900,2625,0,0,1
449.60156389999975,77,93,46222,13184,9393,9394,2997,6859,8441,3923,0,0,1
450.6159860999997,61,91,20075,18787,4805,3238,1781,3952,12461,3089,0,0,1
451.61704139999983,66,88,26523,10220,6297,7957,2215,5196,6118,2444,0,0,1
454.6434981000002,67,88,10397,7556,1110,11243,9761,4262,8433,2725,0,0,1
455.6466144999995,77,75,10324,20054,2664,7359,3936,20181,11935,9224,0,0,1
456.6610920000003,78,80,43724,28139,16588,10617,9532,9426,13247,10315,0,0,1
457.6675458,83,78,10627,8556,17222,4069,8421,13069,7603,8626,0,0,1
458.6733359,77,66,12492,53513,6282,6446,5496,7293,9822,7413,0,0,1
459.6783527999996,63,67,366322,281542,71392,19927,10973,44374,25617,64454,0,0,1
460.68541639999967,57,70,495000,88329,42775,53272,15410,14533,46284,18702,0,0,1
