time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel,Label
364.88850819994695,56,77,156689,24076,12252,12750,16902,8938,2358,4048,0,0,1
365.89031179994345,57,81,605118,68911,44233,18172,9612,10293,12930,3981,0,0,1
366.89159529993776,60,61,86291,43282,2842,7824,3657,14520,3229,6260,0,0,1
369.8944956000196,60,51,848539,612522,144990,114188,135172,86207,10406,16189,0,0,1
370.8956931999419,51,38,851934,293626,14129,20005,23368,27614,10806,8773,0,0,1
372.8990067999112,51,51,182852,21424,30441,5432,11111,13007,4839,2505,0,0,1
377.9049679000164,38,43,191194,94221,4368,9482,13236,3222,1904,1673,0,0,1
379.9070665999316,38,51,389325,110355,16484,32303,35035,12192,10812,5572,0,0,1
381.90987069997936,30,41,2152852,354727,40848,62409,78722,21184,9798,5976,0,0,1
382.9112603999674,24,30,194359,62742,11500,12159,17540,9817,10046,7562,0,0,1
383.91335029993206,44,44,775795,12791,8544,2519,2386,4952,1938,3167,0,0,1
384.91561829997227,44,41,175048,144617,18609,15034,24813,12190,3540,13192,0,0,1
387.918886099942,61,43,1105001,47263,18212,8118,22424,17743,3592,2171,0,0,1
389.9211799999466,50,54,744134,170935,161601,87701,71858,15338,14575,11128,0,0,1
390.9220682999585,34,40,834187,200237,17450,9143,27802,10407,8642,9518,0,0,1
391.92477879999205,29,43,645549,37336,9712,2793,6125,2124,1472,1386,0,0,1
