time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel
438.0602310000004,10,75,11873,38658,54195,4880,4203,7336,2892,2989,0,0
439.0677140000007,7,75,14921,34198,63436,4174,8005,4321,2078,2850,0,0
440.07813820000047,27,61,36795,21141,21887,17633,6061,7535,6567,3433,0,0
443.1030799,23,63,48485,26094,51530,2416,2420,3493,1929,1791,0,0
444.11812460000056,35,57,25959,17887,7637,14035,7997,6660,3828,4436,0,0
445.12621780000063,41,77,14383,2961,9214,6260,1737,3178,1623,6075,0,0
446.13795540000046,61,64,103089,4625,1733,1808,1823,4811,889,598,0,0
447.1509780000006,50,69,10583,25748,35718,10720,7756,3022,1640,1016,0,0
448.1556414000006,48,64,2654,20459,42593,2109,3689,2853,2438,1776,0,0
449.1637468000008,35,48,41859,46760,4202,4069,787,1503,669,639,0,0
450.17454590000034,21,60,13950,9044,24731,9332,8371,5007,2877,2839,0,0
451.1854596000003,26,41,32687,69163,6091,1947,2680,5563,4586,2253,0,0
454.21616110000014,29,41,10412,16587,13643,22297,4096,3764,3986,2508,0,0
456.23265400000037,26,47,268801,29407,8673,3686,3676,752,1355,757,0,0
457.23506910000015,30,37,11677,9063,992,6231,7748,3707,1768,3248,0,0
458.2380627000002,27,48,16676,53859,31127,13533,8199,4407,2119,1315,0,0
459.2497720000001,27,53,9659,6263,25224,26843,5000,4190,3798,3272,0,0
460.25765370000045,48,53,4825,6877,3753,3201,8788,3509,2272,1533,0,0
461.2665966000004,53,51,13219,12365,3310,5493,10923,7844,5038,1135,0,0
462.2745078000007,64,54,29701,6872,7946,5843,2686,4420,3233,826,0,0
463.27639480000016,53,44,30319,17025,2205,12973,2538,5756,1782,4116,0,0
466.29261660000066,44,50,5733,22561,18424,626,10312,5859,1587,3763,0,0
467.30020330000025,47,47,60530,7526,7985,2059,5818,4163,2549,3104,0,0
468.3097688000007,66,47,24871,6967,4400,8051,12873,5739,5223,3264,0,0
469.31094380000013,64,50,21053,20568,21819,19457,11051,10238,12028,4122,0,0
470.3230876000007,60,41,49328,35372,5204,1150,1944,2976,696,951,0,0
471.3310042000003,53,35,23294,50626,5782,7621,4503,7201,3459,3573,0,0
472.33309869999994,43,29,46817,77001,15486,8691,4452,8168,2874,3862,0,0
474.3548510999999,35,20,95697,36518,5608,4418,4235,2057,770,1486,0,0
475.3577058000001,29,27,133953,19269,4996,7654,3481,1090,1201,780,0,0
479.3793058000001,34,30,70207,33624,13013,2065,4808,2401,2093,1458,0,0
480.3837755000004,51,34,482893,36518,23395,4450,20983,29503,39941,19574,0,0
481.3904108000006,47,29,41353,78290,20458,7426,3513,1817,1750,1417,0,0
482.3934382000007,38,35,40457,11876,3078,4154,1358,2010,2384,653,0,0
483.3944411000002,51,35,5782,9607,2942,5205,6409,4745,5345,1016,0,0
484.3991894999999,40,29,18356,38868,3900,2861,4148,4787,4577,4320,0,0
485.4105446000003,50,24,25289,57633,5893,5156,5674,4975,9493,6749,0,0
486.42064740000023,44,26,11040,60104,17417,23735,7983,5128,3617,4666,0,0
487.4307654000004,35,29,17022,23237,18157,7236,7039,3722,5453,2310,0,0
488.4321778000003,41,43,7122,7839,17116,5638,8996,7206,6779,2595,0,0
491.44449170000007,41,60,50172,19195,13607,45002,13596,5483,4656,7388,0,0
493.46369219999997,43,56,68733,40873,11741,9103,12961,4064,8974,6161,0,0
494.4665049000005,37,47,443975,123982,22158,2205,6526,5188,6994,6651,0,0
495.4727103000005,30,41,43942,21160,3428,12988,5219,4793,937,1727,0,0
496.48555320000014,38,35,11031,7438,3989,2730,3076,2675,1339,1995,0,0
497.4877434,47,41,8144,5995,12213,2903,6757,3383,1939,2334,0,0
498.4954082000004,66,57,4608,19959,3690,33324,3248,4316,2133,1815,0,0
499.5026176000001,61,64,6671,5940,6019,14107,3715,2699,947,2784,0,0
500.50782400000026,64,60,3078,11290,6116,2488,5520,5246,1991,1549,0,0
503.52264770000056,50,67,3200,2526,20100,11335,7668,3300,2648,1543,0,0
504.53424130000076,43,66,24987,28127,29466,13499,14429,2089,3059,1624,0,0
505.5432950000004,53,56,2788,4013,516,3215,2483,3480,2072,980,0,0
506.55517360000067,53,60,2239,6475,5228,3179,2377,4554,2079,2660,0,0
507.56275370000003,66,50,6286,4239,1683,7021,3682,5240,2211,1554,0,0
508.57369220000055,81,47,4946,9092,6926,2173,1747,3963,1559,1857,0,0
509.58509500000036,63,51,43516,33894,19541,10950,6029,2901,1870,2606,0,0
510.59503270000005,57,53,812687,31676,31815,13078,10321,11822,3422,2732,0,0
511.60275790000014,61,51,26309,4371,9732,2993,4014,11015,9268,21944,0,0
513.6188549000008,51,44,103087,42111,7830,2247,3151,3645,1628,4868,0,0
517.6507359000007,51,38,116033,106219,24424,13809,14905,5366,22216,10659,0,0
518.6545474000004,43,34,330732,115254,49520,5518,7468,9712,7012,3614,0,0
520.663716,35,21,403461,51162,5483,3125,15332,10663,3957,5578,0,0
521.6736619000003,34,21,120017,127928,17525,12739,6194,8875,2958,3154,0,0
522.6870564000001,41,26,10115,28619,10716,7846,3308,4912,2459,2668,0,0
523.6962235999999,41,17,24372,38879,5596,855,5107,2664,2656,2393,0,0
524.7025742000005,48,26,16438,4342,1620,5967,9405,5810,2916,2906,0,0
525.7162361999999,60,34,3238,11411,4798,4233,3129,4598,3235,2532,0,0
526.7212875000005,47,35,169253,78215,48257,10125,4977,2813,1831,1902,0,0
528.7305793000005,47,48,56158,29303,19407,16566,4717,4511,1317,3509,0,0
531.74701,34,43,81633,70055,12957,8897,15061,7646,1581,1258,0,0
532.7618669000003,23,53,18103,11368,9930,16864,4236,2259,1934,1285,0,0
533.7718641000001,34,38,82397,32218,2778,716,1681,2683,518,553,0,0
534.7801157000004,27,29,90712,128191,17367,16312,4855,5750,1366,854,0,0
535.7935215000007,29,37,7986,20352,3544,15865,9685,3922,1516,1783,0,0
538.8233391000003,29,24,41656,28791,7765,4039,5524,2044,521,431,0,0
539.8268743000008,26,26,37008,39863,1526,3678,2131,1981,535,920,0,0
541.8402437000004,34,30,40524,9674,2688,3871,881,1677,1958,1718,0,0
542.8446739000001,30,35,122729,34426,44250,16626,24026,7312,15277,8973,0,0
544.8658071,34,34,55200,165471,36044,16459,6359,12862,10014,13913,0,0
547.8946092000006,53,41,11716,14138,11596,3144,7145,18860,19311,21962,0,0
548.9007383000007,64,34,10736,32319,3794,7420,6946,20864,13687,11448,0,0
550.9165347000007,54,29,16722,81054,32933,8818,3875,2130,10898,3702,0,0
551.9290361000003,60,29,141666,24280,3641,5959,9043,4425,8089,5273,0,0
553.9444312000005,43,21,139762,21206,1631,1016,1108,1710,635,454,0,0
554.9526599999999,24,21,789520,177227,18085,20395,11271,10604,2919,986,0,0
555.9618003000005,40,30,22602,4046,16125,7529,5454,3511,4001,2608,0,0
556.9720953000005,48,38,8727,8095,5852,8403,5472,8668,2903,1357,0,0
557.9766471000003,56,53,3803,5557,8795,4778,5186,3592,2057,3637,0,0
560.9875425,40,50,121367,59456,13871,1883,1032,853,807,720,0,0
561.9974044999999,24,47,45394,72097,20912,6398,4027,5253,3528,5020,0,0
563.0043306000007,11,40,54170,75567,32046,11678,13870,3976,2128,1812,0,0
564.0051673000007,24,35,3975,11276,7942,3319,3078,9240,2668,1209,0,0
565.0142791000007,38,48,39316,22989,32385,30179,9058,5310,2650,2772,0,0
567.0271847000004,35,44,45003,18768,2419,1744,1433,778,204,266,0,0
568.0312123000003,43,53,10135,11204,12108,16836,7079,4067,2076,1510,0,0
569.0427364000006,30,54,8285,19443,5411,14740,5237,3802,854,425,0,0
570.0454342000003,24,47,56009,44369,13889,7277,783,1666,433,882,0,0
571.0483936999999,29,56,4274,36369,34777,8680,5155,4827,3311,2165,0,0
574.0740681000007,35,53,2430,14747,5157,12508,3264,5652,1711,1930,0,0
575.0758352000003,23,43,80151,44672,6169,2508,377,1248,667,484,0,0
576.0820916000002,40,48,13287,7112,5218,9314,3141,5062,2436,3397,0,0
577.0845494000005,43,51,2794,10080,3487,21301,5739,3352,1578,3621,0,0
578.08806,35,48,21871,18168,6563,6609,4787,2151,1648,1936,0,0
579.1013540000004,41,61,33262,44338,30761,26655,5565,4548,2221,1583,0,0
580.1145616000003,34,56,50324,41638,19141,16973,20064,6965,1994,2012,0,0
581.1186400000006,30,41,345391,203181,23388,14808,8867,16170,4258,3202,0,0
582.130091,37,48,12447,21459,23618,17240,5752,8346,3875,1474,0,0
583.1376078000003,40,41,62426,22122,9563,2273,2547,2380,689,630,0,0
586.17065,47,43,270279,5462,3753,2613,1362,2188,518,650,0,0
587.1731207000003,44,54,39952,84361,24732,49679,7493,9013,1545,2253,0,0
588.1749810000001,26,48,145468,107345,16503,25617,5747,2208,2157,1227,0,0
589.1820773,38,51,27961,9846,7340,4606,2097,5747,1769,2169,0,0
590.1900080000005,16,40,356070,418761,48289,9339,6635,6343,1756,1196,0,0
591.1938600000003,20,41,32244,17205,2808,23377,4039,3345,1250,1490,0,0
592.1950179000005,24,38,54061,36236,6109,2407,1338,1318,585,229,0,0
593.2080157,1,37,55844,41864,23619,2049,4257,804,920,770,0,0
595.2356915,3,44,137124,81156,31653,2465,4386,2367,1166,791,0,0
596.2450008000005,8,47,229345,36811,4662,58193,6207,13774,5066,1964,0,0
599.2593865000008,4,47,64333,31644,7808,1748,1514,895,685,295,0,0
600.2655420000001,30,47,23495,12385,10771,4165,5751,9488,5035,1884,0,0
601.2809876000001,40,51,97056,32136,27685,4302,3283,3742,650,285,0,0
602.2831607000007,34,50,111970,41911,38649,8015,5610,5081,1209,5174,0,0
603.2903845000001,48,61,3103,9781,20968,7976,8240,5438,2570,4351,0,0
604.2944765000002,30,67,13894,19698,40698,12536,11100,2962,1409,2111,0,0
605.2990482000005,26,57,669820,174409,12633,25991,3670,6334,2340,2560,0,0
606.3075962000003,38,57,15936,7432,10710,11680,6584,6130,2268,2003,0,0
607.3091797000006,35,41,412713,164163,20461,7020,3383,5458,1529,1662,0,0
610.3367562000003,40,50,199634,24027,6871,15018,2564,2781,1008,1002,0,0
611.3384273000001,50,44,11622,8109,4562,5009,4336,10750,1438,3141,0,0
612.3470384000002,43,47,8552,6307,6247,16678,8808,2777,4348,1297,0,0
613.3537698,54,60,8543,6463,6913,5508,1460,2464,1927,1695,0,0
616.3637966000006,35,38,229489,183670,18239,6523,19432,10761,5712,2299,0,0
617.3713458000002,30,44,7291,16833,48347,26546,2661,5112,3659,2359,0,0
618.3820308000004,30,44,2957,16802,41341,9497,14005,8505,2231,1126,0,0
619.3925092,35,57,9653,32451,24255,5816,9823,6523,3025,1298,0,0
