time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel
464.09418459999995,26,44,164279,83587,33794,4231,5411,12138,8213,8204,0,0
465.09595,38,48,150428,13260,4851,1921,1746,1526,1399,1415,0,0
466.0982834,61,38,11457,7810,4611,1651,12798,7629,4295,4224,0,0
467.1007794000001,56,40,8772,13035,7958,6427,3546,3676,4375,1841,0,0
468.1037585,61,51,6801,8904,9736,14912,6866,5868,6000,4056,0,0
469.10551139999995,66,61,108392,2986,4649,2553,2420,1084,1113,540,0,0
470.1069228,43,81,229411,5504,9714,4538,2473,987,954,646,0,0
471.10843779999993,35,81,193565,73901,45865,19393,5482,7870,5134,6286,0,0
474.1114022999999,26,77,3884,26955,24192,3291,5836,4559,1401,5801,0,0
475.11334539999996,38,64,8432,17305,8672,4635,2290,5945,1861,3170,0,0
476.1150197999999,35,48,37479,42699,4027,2169,948,1814,2125,1946,0,0
477.116846,35,24,75210,44516,4415,2013,1955,4038,1556,1611,0,0
478.1197031999999,35,34,14858,8439,17782,5157,3713,2933,13451,8662,0,0
479.12155470000005,30,30,8731,29182,13909,3059,6868,5830,6991,3619,0,0
480.12267510000004,24,38,64967,169680,28039,18600,3284,5043,5229,2539,0,0
481.1238007999999,20,54,26183,51456,26696,15748,4369,3947,3235,1960,0,0
482.1247506000001,29,37,401605,17315,5408,1277,3532,6625,1827,2405,0,0
485.1281729000001,29,35,31394,26927,9719,4685,12926,5013,2691,3878,0,0
486.13031609999996,53,40,5412,5854,8479,3139,14847,4696,4612,4866,0,0
490.1358561999999,63,27,173081,165547,45493,7071,38606,28579,5589,6573,0,0
492.1384339,48,34,314030,34394,11822,5170,3870,2727,1094,700,0,0
493.1417548999999,48,37,365980,46764,7143,25730,12554,8673,5799,7798,0,0
494.14324,34,48,15953,23792,15658,31777,3383,4396,17236,9766,0,0
495.14495150000005,41,64,648919,8555,20140,2215,4224,9572,6556,7709,0,0
496.1469532,63,61,19146,13942,6477,1503,4159,9241,7743,6605,0,0
497.14957560000005,69,57,14184,30936,13766,7406,8301,12267,8347,6817,0,0
498.15163799999993,74,54,220319,12196,11771,5447,3477,2753,2143,1534,0,0
501.15652149999994,60,43,406287,41398,2614,14378,8440,4252,4113,4346,0,0
502.15792410000006,51,53,129907,23760,17159,16363,11390,10283,3283,6864,0,0
503.1594988999999,38,54,101554,11563,4515,3647,4335,1040,762,951,0,0
504.1605533999999,34,48,550479,36397,10399,12951,3506,3492,7884,2507,0,0
505.1620521000001,40,50,7622,15277,7711,630,4325,3083,4390,1663,0,0
506.1717717999999,37,40,32310,20452,4569,8644,19458,4848,6126,2385,0,0
507.1735087999999,37,30,113387,24031,3474,1704,2429,1709,2155,956,0,0
508.1812180999999,34,29,127288,16264,4205,4244,1598,1120,1426,939,0,0
509.18273609999994,35,23,40768,76735,14622,3468,11059,13389,4757,3831,0,0
510.1842579999999,21,24,49006,130433,36443,13152,8100,6655,4508,3169,0,0
513.1865947,24,27,563469,70100,13853,11494,5135,7191,1688,7510,0,0
514.1882141,29,21,609484,38718,8187,5418,18836,3717,3363,3130,0,0
515.1895693,30,38,31463,11254,25243,3262,12823,6421,3978,3383,0,0
516.1909161,47,51,21510,12981,16397,22822,7142,8495,6255,2193,0,0
517.1941281000001,37,43,67292,72531,6666,2755,3812,2720,636,931,0,0
518.1958765,47,54,19335,12078,6632,10239,5680,5747,4010,3795,0,0
519.1976246999999,47,51,67860,22946,11779,10841,8401,7649,4559,2860,0,0
520.1986026000001,37,30,30219,85389,10422,9113,4284,6228,4072,3444,0,0
521.2011183999999,38,29,88339,9427,136,840,552,413,184,172,0,0
522.2023422000001,27,4,682090,30257,360,2291,6262,2810,4336,3505,0,0
525.2060740999999,26,24,43017,31944,4235,34498,10992,5508,3771,2095,0,0
526.2074699000001,29,50,37176,39956,44592,13721,10158,4965,3543,1308,0,0
527.2091454,40,61,70568,33336,6573,5039,7168,8503,3520,2445,0,0
528.2122871,30,56,22595,42406,20481,11847,10368,3813,4970,2180,0,0
529.2145904,40,60,79953,9080,13006,3763,1557,4249,1368,3241,0,0
530.2158512,43,44,142505,64881,10103,5928,1108,5419,3341,2579,0,0
531.2176610999999,37,50,31045,26114,12516,5249,5998,4905,2256,3751,0,0
532.2189798,27,43,700285,127929,34580,8830,3468,3294,4588,4767,0,0
535.2220914000001,29,37,14928,26983,10936,8609,12146,10619,2142,4831,0,0
536.2240195999999,30,30,24631,26733,2297,9187,7484,5464,3593,3270,0,0
537.2257375999999,44,38,63653,43934,22986,5898,3918,4672,8536,4798,0,0
538.2275242,48,50,14454,23856,25641,9451,5642,6065,3531,4421,0,0
540.2300211,40,44,108644,23908,4159,2454,1276,3312,467,951,0,0
541.2313751999999,34,34,807253,146076,11688,3785,8578,10083,4169,5519,0,0
542.2327366000001,34,37,47816,35555,29855,5137,4399,4866,2857,3252,0,0
543.2338655,23,43,25268,18281,42711,4984,4297,2443,2760,1082,0,0
544.2346784,23,54,140139,36391,17105,18859,3260,8004,6070,10768,0,0
545.2370881999999,20,61,911034,82939,6066,9930,2754,3886,4473,2785,0,0
